"http://collegiateprideinc.com/","http://www.shaverscreek.org/blog/birding-cup-2018-truly-community-event"
"http://www.envinity.com/","http://www.shaverscreek.org/blog/birding-cup-2018-truly-community-event"
"http://honeycreekbillandbeak.com/","http://www.shaverscreek.org/blog/birding-cup-2018-truly-community-event"
"https://twitter.com/","http://www.shaverscreek.org/blog/birding-cup-2018-truly-community-event"
"http://www.facebook.com/shaverscreek","http://www.shaverscreek.org/blog/birding-cup-2018-truly-community-event"
"http://www.outreach.psu.edu/accessibility/","http://www.shaverscreek.org/blog/birding-cup-2018-truly-community-event"
"http://www.psu.edu/ur/legal.html","http://www.shaverscreek.org/blog/birding-cup-2018-truly-community-event"
"http://www.psu.edu/ur/copyright.html","http://www.shaverscreek.org/blog/birding-cup-2018-truly-community-event"
"https://twitter.com/","http://www.shaverscreek.org/"
"http://www.facebook.com/shaverscreek","http://www.shaverscreek.org/"
"http://www.outreach.psu.edu/accessibility/","http://www.shaverscreek.org/"
"http://www.psu.edu/ur/legal.html","http://www.shaverscreek.org/"
"http://www.psu.edu/ur/copyright.html","http://www.shaverscreek.org/"
