"https://www.shaverscreek.org/school-organization-programs/field-trips/","https://www.shaverscreek.org/",4622,0,0,0,4622
"https://www.shaverscreek.org/school-organization-programs/teacher-training/","https://www.shaverscreek.org/",2631,0,0,0,2631
"https://www.shaverscreek.org/school-organization-programs/traveling-naturalist-programs/","https://www.shaverscreek.org/",2151,0,0,0,2151
"http://www.shaverscreek.org/school-organization-programs/field-trips/","http://www.shaverscreek.org/school-organization-programs/outdoor-school-for-teachers/",2645,0,0,0,2645
"http://www.shaverscreek.org/school-organization-programs/teacher-training/","http://www.shaverscreek.org/school-organization-programs/outdoor-school-for-teachers/",2849,0,0,0,2849
"http://www.shaverscreek.org/school-organization-programs/traveling-naturalist-programs/","http://www.shaverscreek.org/school-organization-programs/outdoor-school-for-teachers/",3654,0,0,0,3654
"https://www.shaverscreek.org/blog/feed/","http://www.shaverscreek.org/blog/",0,0,0,0,0
